"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0137","សាលាឆទានភូមិគោកធ្នង","7","0","0","64","","","","11","14","1","4","101","1","102"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0073","បឋមសិក្សា គោកស្ពាន","24","7","3","191","","","","24","62","2","16","329","9","338"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ពង្រ","Pongro","0074","វត្ដពង្រ","7","5","2","309","","","","14","14","2","3","356","5","361"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ពង្រ","Pongro","0167","វត្ដពង្រ","16","2","2","69","","","","22","32","1","18","162","3","165"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ពង្រ","Pongro","0075","សាលាបឋមសិក្សា ពង្រ","51","6","9","256","","","","42","25","3","43","435","7","442"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ពង្រ","Pongro","0173","សាលាបឋមសិក្សា ពង្រ","8","1","2","89","","","","17","30","2","9","158","2","160"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ពង្រ","Pongro","0076","សាលាបឋមសិក្សា អំពិល","37","5","7","168","","","","36","133","4","18","408","7","415"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បន្សាយរាក់","Bansay Reak","0077","បឋមសិក្សា បន្សាយរាក","67","9","7","209","","","","32","28","4","65","421","14","435"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បន្សាយរាក់","Bansay Reak","0146","បឋមសិក្សា បន្សាយរាក","52","3","1","201","","","","36","18","4","52","367","6","373"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បន្សាយរាក់","Bansay Reak","0078","បឋមសិក្សា សំបួរមាស","29","5","5","261","","","","19","15","3","45","382","10","392"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បន្សាយរាក់","Bansay Reak","0175","បឋមសិក្សា សំបួរមាស","64","7","4","147","","","","20","12","1","52","307","7","314"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បុស្បូវ","Bosbov","0079","សាលាបឋមសិក្សា ត្របែក","50","9","3","260","","","","7","15","2","22","368","10","378"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បុស្បូវ","Bosbov","0080","សាលាបឋមសិក្សា បុស្បូវ","25","2","7","257","","","","41","28","0","14","374","17","391"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បុស្បូវ","Bosbov","0081","សាលាឆទានក្រសាំង","46","10","28","98","","","","22","68","5","66","343","13","356"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","បុស្បូវ","Bosbov","0082","ផ្ទះប្រជាជន ប្លៃ អិត","16","3","1","214","","","","12","6","1","4","257","4","261"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0083","សាលាបឋមសិក្សា វត្ដខ","10","5","4","265","","","","3","10","1","32","330","7","337"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0138","បឋមសិក្សា ត្រពាំងវែង","32","1","5","88","","","","5","23","0","7","161","4","165"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0084","សាលាឆទានអន្លង់វែង","25","11","5","202","","","","15","21","1","43","323","13","336"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0085","សាលាឆទានតាម៉ាន","17","3","4","126","","","","13","8","1","42","214","8","222"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0086","បឋមសិក្សា ថ្នល់បត","13","6","4","182","","","","34","10","2","46","297","13","310"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0088","សាលាឆទានភូមិថ","40","5","4","180","","","","41","9","2","42","323","6","329"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0089","បឋមសិក្សា ចំប៉ាសុខ","16","2","2","77","","","","22","21","2","21","163","4","167"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0090","សាលាឆទាន ឈើក្រ","23","6","4","167","","","","13","57","1","14","285","15","300"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0091","បឋមសិក្សា គីរវ័ន","20","2","2","149","","","","4","34","1","37","249","9","258"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0092","សាលារៀន គោកប្រាសាទ","9","2","0","130","","","","3","45","0","16","205","5","210"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0168","សាលារៀន គោកប្រាសាទ","8","5","1","105","","","","1","35","2","8","165","8","173"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0140","បឋមសិក្សា អូរពក","18","3","2","158","","","","14","48","2","11","256","4","260"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0139","សាលារៀនបុស្ស","29","4","4","187","","","","8","32","2","19","285","11","296"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","កូនគ្រៀល","Kaun Kreal","0148","សាលាឆទាន គោកភ្លុក","41","7","6","199","","","","15","51","2","29","350","10","360"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0093","វត្ដគិរីមង្គលអូរស្ម ាច","8","2","1","177","","","","7","32","0","6","233","2","235"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0094","វត្ដគិរីមង្គលអូរស្ម ាច","5","0","4","148","","","","6","28","0","8","199","4","203"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0095","វត្ដគិរីមង្គលអូរស្ម ាច","7","0","3","203","","","","10","31","0","11","265","8","273"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0096","បឋមសិក្សាអូរស្ម ាច់ ១","12","0","0","177","","","","13","41","0","16","259","7","266"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0176","បឋមសិក្សាអូរស្ម ាច់ ១","12","2","1","142","","","","12","38","1","20","228","7","235"
