"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0414","សាលារៀនដក់ពរ៍","23","1","1","224","0","","","50","47","3","16","365","7","372"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0415","សាលារៀនដក់ពរ៍","19","5","7","208","2","","","63","41","3","22","370","7","377"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0416","សាលារៀនអង្គឫស្សី","32","0","3","185","1","","","77","50","3","35","386","4","390"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0417","សាលារៀនអង្គឫស្សី","38","2","4","172","2","","","69","87","1","28","403","3","406"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0418","សាលារៀនស្វាយធំ","10","0","2","284","1","","","3","51","0","9","360","8","368"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0419","សាលារៀនស្វាយធំ","13","4","6","381","2","","","42","59","1","9","517","2","519"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0420","សាលារៀនសំរោងពេជ្រ","46","9","3","300","2","","","31","105","3","25","524","14","538"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0421","សាលារៀនវតស ្វ ាយយា","12","4","4","392","3","","","6","59","3","35","518","4","522"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0612","សាលារៀនវត្ដស្វាយយា","10","0","0","172","0","","","12","67","2","43","306","5","311"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0422","បឋមសិក្សា ឈូកមាស","20","1","2","222","1","","","28","78","2","49","403","6","409"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0423","បឋមសិក្សា ឈូក មាស","14","1","6","214","1","","","40","69","4","58","407","10","417"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0424","បឋមសិក្សា ក្ដីស្លា","8","1","8","390","1","","","3","34","2","57","504","5","509"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0639","បឋមសិក្សា ក្ដីស្លា","10","0","4","258","0","","","2","39","1","46","360","9","369"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0425","វត្ដអង្គស","20","1","5","221","0","","","8","53","5","115","428","6","434"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0613","វត្ដអង្គស","12","0","2","195","0","","","5","69","2","45","330","8","338"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយយា","Svay Yea","0426","បឋមសិក្សា ស្វាយជំរៅ","12","2","4","249","1","","","4","34","1","84","391","7","398"
